from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246072524607274+1157583+1,246072524607274+1157382+0,1,
124,124,,,246073124607623+1157583+1,246073124607623+1157382+0,1,
124,124,,,246072524607274+1157595+0,246072524607274+1157392+0,1,
124,124,,,246073124607622+1157595+0,246073124607622+1157392+0,1,
124,124,,,246071024607202+1157601+0,246071024607202+1157394+0,1,
124,124,,,246073124607621+1157601+0,246073124607621+1157394+0,1,
124,124,,,246071024607204+1157603+0,246071024607204+1157396+0,1,
124,124,,,246073124607622+1157603+0,246073124607622+1157396+0,1,
124,124,,,246073124607622+1157611+0,246073124607622+1157402+0,1,
124,124,,,246071024607201+1157615+0,246071024607201+1157404+0,1,
124,124,,,246071024607203+1157615+0,246071024607203+1157404+0,1,
124,124,,,246072524607274+1157615+0,246072524607274+1157404+0,1,
124,124,,,246073124607624+1157617+0,246073124607624+1157408+0,1,
124,124,,,246071424607635+1157618+0,246071424607635+1157409+0,1,
124,124,,,246071024607204+1157624+0,246071024607204+1157416+0,1,
124,124,,,246073124607624+1157626+0,246073124607624+1157418+0,1,
124,124,,,246071024607201+1157631+0,246071024607201+1157424+0,1,
124,124,,,246071024607203+1157631+0,246071024607203+1157424+0,1,
124,124,,,246072524607274+1157635+0,246072524607274+1157428+0,1,
124,124,,,246073124607624+1157642+0,246073124607624+1157434+0,1,
124,124,,,246071024607203+1157650+0,246071024607203+1157438+0,1,
124,124,,,246072524607274+1157656+0,246072524607274+1157444+0,1,
124,124,,,246071024607202+1157662+0,246071024607202+1157452+0,1,
124,124,,,246071024607203+1157662+0,246071024607203+1157452+0,1,
124,124,,,246071024607201+1157674+0,246071024607201+1157468+0,1,
124,124,,,246071024607202+1157674+0,246071024607202+1157468+0,1,
124,124,,,246072524607274+1157674+0,246072524607274+1157468+0,1,
124,124,,,246073124607623+1157674+0,246073124607623+1157468+0,1,
124,124,,,246073124607622+1157676+0,246073124607622+1157470+0,1,
124,124,,,246072524607272+1157682+0,246072624607263+1157478+0,1,
124,124,,,246073124607624+1157682+0,246071424607635+1157476+0,1,
124,124,,,246072524607282+1157684+1,246072524607272+1157502+1,1,
124,124,,,246071524607226+1163197+0,246071524607646+1161644+0,1,
124,124,,,246072324607237+1163216+0,246072324607237+1162271+0,1,
124,124,,,246072424607241+1163217+0,246072424607241+1162272+0,1,
124,124,,,246075024607646+1163053+0,246071524607646+1158617+0,1,
124,124,,,246072324607237+1163055+0,246072324607237+1158619+0,1,
124,124,,,246074324607436+1163086+0,246071524607646+1158672+0,1,
124,124,,,246075024607646+1163098+0,246075024607646+1162104+0,1,
124,124,,,246075124607587+1163104+0,246075124607587+1162109+0,1,
124,124,,,246075124607587+1163113+0,246073024607587+1158730+0,1,
124,124,,,246071624607167+1163126+0,246071624607167+1162978+0,1,
124,124,,,246073724607377+1163131+0,246073724607377+1162983+0,1,
124,124,,,246074324607436+1163150+0,246074324607436+1163011+0,1,
124,124,,,246071524607226+1163162+0,246071524607646+1158801+0,1,
124,124,,,246072324607237+1162417+0,246072324607237+1162132+0,1,
124,124,,,246074424607447+1162422+0,246074424607447+1162136+0,1,
124,124,,,246074324607436+1162464+0,246071524607646+1158762+0,1,
124,124,,,246073024607307+1162537+0,246073024607587+1158825+0,1,
124,124,,,246071524607366+1162542+0,246073624607366+1163022+0,1,
124,124,,,246075124607587+1162547+0,246075124607587+1163028+0,1,
124,124,,,246073724607377+1162309+0,246073724607377+1162925+0,1,
124,124,,,246071624607167+1162343+0,246071624607167+1162047+0,1,
124,124,,,246075024607646+1162369+0,246075024607646+1162071+0,1,
124,124,,,246075124607587+1162376+0,246075124607587+1162092+0,1,
124,124,,,246072424607241+1161372+0,246072424607241+1162280+0,1,
124,124,,,246071624607587+1159188+0,246072324607237+1158872+0,1,
124,124,,,246071424607635+1158172+1,246071424607635+1157383+0,1,
124,124,,,246071024607203+1157518+0,246071024607203+1157306+0,1,
124,124,,,246073124607622+1157527+0,246073124607622+1157318+1,1,
124,124,,,246073124607622+1157571+1,246073124607622+1157376+1,1,
124,124,,,246072524607273+1157583+1,246072524607273+1157382+0,1,
124,124,,,246071024607201+1157589+0,246071024607201+1157386+0,1,
124,124,,,246071424607635+1157590+0,246071424607635+1157387+0,1,
124,124,,,246071024607202+1157595+0,246071024607202+1157392+0,1,
124,124,,,246073124607621+1157595+0,246073124607621+1157392+0,1,
124,124,,,246073124607624+1157603+0,246073124607624+1157396+0,1,
124,124,,,246071024607201+1157607+0,246071024607201+1157400+0,1,
124,124,,,246071024607204+1157607+0,246071024607204+1157400+0,1,
124,124,,,246073124607622+1157607+0,246073124607622+1157400+0,1,
124,124,,,246073124607621+1157611+0,246073124607621+1157402+0,1,
124,124,,,246071424607635+1157616+0,246071424607635+1157405+0,1,
124,124,,,246071024607203+1157620+0,246071024607203+1157412+0,1,
124,124,,,246072524607274+1157620+0,246072524607274+1157412+0,1,
124,124,,,246071024607203+1157624+0,246071024607203+1157416+0,1,
124,124,,,246072524607273+1157624+0,246072524607273+1157416+0,1,
124,124,,,246071424607635+1157627+0,246071424607635+1157419+0,1,
124,124,,,246073124607622+1157628+0,246073124607622+1157420+0,1,
124,124,,,246072524607272+1157635+0,246072524607272+1157428+0,1,
124,124,,,246073124607623+1157638+0,246073124607623+1157430+0,1,
124,124,,,246071024607201+1157642+0,246071024607201+1157434+0,1,
124,124,,,246073124607621+1157642+0,246073124607621+1157434+0,1,
124,124,,,246073124607622+1157642+0,246073124607622+1157434+0,1,
124,124,,,246073124607623+1157650+0,246073124607623+1157438+0,1,
124,124,,,246072524607272+1157656+0,246072524607272+1157444+0,1,
124,124,,,246073124607623+1157656+0,246073124607623+1157444+0,1,
124,124,,,246071024607201+1157662+0,246071024607201+1157452+0,1,
124,124,,,246071024607202+1157668+0,246071024607202+1157460+0,1,
124,124,,,246072524607272+1157668+0,246072524607272+1157460+0,1,
124,124,,,246072524607272+1157674+0,246072524607272+1157468+0,1,
124,124,,,246071024607203+1157676+0,246071024607203+1157470+0,1,
124,124,,,246071024607204+1157676+0,246071024607204+1157470+0,1,
124,124,,,246072524607273+1157676+0,246072524607273+1157470+0,1,
124,124,,,246071024607214+1157684+1,246071024607204+1157502+1,1,
124,124,,,246073124607631+1157684+1,246073124607621+1157502+1,1,
124,124,,,246073024607307+1163202+0,246073024607587+1161645+0,1,
124,124,,,246075124607587+1163203+0,246073024607587+1161645+0,1,
124,124,,,246072924607296+1163218+0,246071524607366+1162269+0,1,
124,124,,,246073024607307+1163219+0,246073024607307+1162273+0,1,
124,124,,,246073724607377+1163220+0,246073724607377+1162274+0,1,
124,124,,,246074424607447+1163222+0,246074424607447+1162276+0,1,
124,124,,,246073624607366+1163070+0,246071524607646+1158664+0,1,
124,124,,,246075024607646+1163070+0,246071524607646+1158664+0,1,
124,124,,,246072924607296+1163074+0,246071524607646+1158664+0,1,
124,124,,,246072924607296+1163083+0,246071524607646+1158672+0,1,
124,124,,,246073624607366+1163094+0,246071524607366+1162054+0,1,
124,124,,,246073724607377+1163095+0,246073724607377+1162059+0,1,
124,124,,,246072324607237+1163100+0,246072324607237+1162106+0,1,
124,124,,,246071524607226+1163125+0,246071524607226+1162977+0,1,
124,124,,,246075124607587+1163131+0,246075124607587+1162983+0,1,
124,124,,,246071524607226+1163143+0,246071524607226+1163004+0,1,
124,124,,,246071624607167+1163144+0,246071624607167+1163005+0,1,
124,124,,,246072424607241+1163146+0,246072424607241+1163007+0,1,
124,124,,,246072924607296+1163147+0,246072924607296+1163008+0,1,
124,124,,,246073024607307+1163176+0,246073024607307+1162218+0,1,
124,124,,,246073724607377+1163177+0,246073724607377+1162219+0,1,
124,124,,,246075124607587+1163177+0,246075124607587+1162219+0,1,
124,124,,,246072424607241+1162418+0,246072424607241+1162133+0,1,
124,124,,,246073024607307+1162419+0,246073024607307+1162134+0,1,
124,124,,,246072324607237+1162460+0,246072324607237+1158764+0,1,
124,124,,,246075024607646+1162466+0,246071524607646+1158762+0,1,
124,124,,,246074424607447+1162540+0,246073024607587+1158825+0,1,
124,124,,,246071524607366+1162308+0,246071524607226+1162924+0,1,
124,124,,,246073024607307+1162312+0,246073024607307+1162929+0,1,
124,124,,,246075024607646+1162315+0,246075024607646+1162924+0,1,
124,124,,,246075124607587+1162366+0,246075124607587+1162072+0,1,
124,124,,,246072924607366+1162374+0,246071524607366+1162087+0,1,
124,124,,,246071524607646+1161369+0,246075024607646+1162277+0,1,
124,124,,,246071624607167+1161370+0,246071624607167+1162278+0,1,
124,124,,,246072324607237+1161371+0,246072324607237+1162279+0,1,
124,124,,,246072424607241+1161701+0,246072524607252+1157477+0,1,
124,124,,,246071524607646+1159106+0,246074324607436+1162194+0,1,
124,124,,,246071624607587+1159107+0,246073024607307+1162193+0,1,
124,124,,,246071624607587+1159107+0,246075124607587+1162190+0,1,
124,124,,,246072324607237+1159178+0,246072324607237+1158861+0,1,
124,124,,,246071524607646+1159187+0,246071524607646+1158870+0,1,
124,124,,,246071624607167+1159223+0,246071624607167+1158905+0,1,
124,124,,,246071024607202+1157527+0,246071024607202+1157318+1,1,
124,124,,,246073124607624+1157527+0,246073124607624+1157318+1,1,
124,124,,,246071024607202+1157545+1,246071024607202+1157352+1,1,
124,124,,,246071024607204+1157545+1,246071024607204+1157352+1,1,
124,124,,,246072524607274+1157545+1,246072524607274+1157352+1,1,
124,124,,,246073124607622+1157545+1,246073124607622+1157352+1,1,
124,124,,,246071024607202+1157571+1,246071024607202+1157376+1,1,
124,124,,,246072524607273+1157571+1,246072524607273+1157376+1,1,
124,124,,,246072524607274+1157571+1,246072524607274+1157376+1,1,
124,124,,,246072524607273+1157601+0,246072524607273+1157394+0,1,
124,124,,,246072524607274+1157603+0,246072524607274+1157396+0,1,
124,124,,,246071424607635+1157604+0,246071424607635+1157397+0,1,
124,124,,,246072524607272+1157607+0,246072524607272+1157400+0,1,
124,124,,,246071024607201+1157611+0,246071024607201+1157402+0,1,
124,124,,,246071024607203+1157611+0,246071024607203+1157402+0,1,
124,124,,,246073124607623+1157617+0,246073124607623+1157408+0,1,
124,124,,,246071024607204+1157620+0,246071024607204+1157412+0,1,
124,124,,,246073124607624+1157620+0,246073124607624+1157412+0,1,
124,124,,,246071424607635+1157621+0,246071424607635+1157413+0,1,
124,124,,,246072524607272+1157624+0,246072524607272+1157416+0,1,
124,124,,,246073124607621+1157626+0,246073124607621+1157418+0,1,
124,124,,,246072524607272+1157628+0,246072524607272+1157420+0,1,
124,124,,,246071424607635+1157629+0,246071424607635+1157421+0,1,
124,124,,,246071024607204+1157631+0,246071024607204+1157424+0,1,
124,124,,,246072524607272+1157631+0,246072524607272+1157424+0,1,
124,124,,,246071024607201+1157635+0,246071024607201+1157428+0,1,
124,124,,,246071024607203+1157635+0,246071024607203+1157428+0,1,
124,124,,,246071424607635+1157636+0,246071424607635+1157429+0,1,
124,124,,,246071024607201+1157638+0,246071024607201+1157430+0,1,
124,124,,,246072524607272+1157638+0,246072524607272+1157430+0,1,
124,124,,,246071024607203+1157652+0,246071024607203+1157440+0,1,
124,124,,,246071024607201+1157656+0,246071024607201+1157444+0,1,
124,124,,,246071024607203+1157656+0,246071024607203+1157444+0,1,
124,124,,,246072524607273+1157656+0,246072524607273+1157444+0,1,
124,124,,,246073124607621+1157656+0,246073124607621+1157444+0,1,
124,124,,,246072524607272+1157662+0,246072524607272+1157452+0,1,
124,124,,,246073124607623+1157662+0,246073124607623+1157452+0,1,
124,124,,,246071024607204+1157668+0,246071024607204+1157460+0,1,
124,124,,,246071024607204+1157674+0,246071024607204+1157468+0,1,
124,124,,,246072524607273+1157674+0,246072524607273+1157468+0,1,
124,124,,,246073124607621+1157682+0,246073224607622+1157475+0,1,
124,124,,,246073124607622+1157682+0,246073224607623+1157475+0,1,
124,124,,,246071024607211+1157684+1,246071024607201+1157502+1,1,
124,124,,,246074324607436+1163204+0,246071524607646+1161644+0,1,
124,124,,,246071624607167+1163054+0,246071624607167+1158618+0,1,
124,124,,,246074424607447+1163078+0,246073024607587+1158665+0,1,
124,124,,,246071524607226+1163079+0,246071524607646+1158672+0,1,
124,124,,,246073624607366+1163098+0,246071524607366+1162104+0,1,
124,124,,,246071524607226+1163107+0,246071524607646+1158726+0,1,
124,124,,,246075024607646+1163143+0,246075024607646+1163004+0,1,
124,124,,,246071624607167+1163163+0,246071624607167+1158802+0,1,
124,124,,,246072324607237+1163164+0,246072324607587+1158803+0,1,
124,124,,,246075024607646+1163171+0,246075024607646+1162214+0,1,
124,124,,,246075124607587+1162420+0,246075124607587+1162131+0,1,
124,124,,,246075024607646+1162541+0,246071524607646+1158821+0,1,
124,124,,,246071524607366+1162542+0,246072924607296+1163026+0,1,
124,124,,,246074424607447+1162549+0,246074424607447+1163030+0,1,
124,124,,,246071624607167+1162309+0,246071624607167+1162925+0,1,
124,124,,,246074424607447+1162349+0,246074424607447+1162053+0,1,
124,124,,,246071624607167+1162371+0,246071624607167+1162088+0,1,
124,124,,,246073024607307+1162375+0,246073024607307+1162091+0,1,
124,124,,,246071624607587+1159107+0,246072324607237+1162191+0,1,
124,124,,,246071624607587+1159107+0,246073724607377+1162190+0,1,
124,124,,,246073024607587+1159179+0,246073024607587+1158863+0,1,
124,124,,,246071024607202+1157518+0,246071024607202+1157306+0,1,
124,124,,,246071024607204+1157518+0,246071024607204+1157306+0,1,
124,124,,,246072524607274+1157527+0,246072524607274+1157318+1,1,
124,124,,,246071024607201+1157537+1,246071024607201+1157332+1,1,
124,124,,,246073124607621+1157537+1,246073124607621+1157332+1,1,
124,124,,,246072524607272+1157545+1,246072524607272+1157352+1,1,
124,124,,,246071024607201+1157571+1,246071024607201+1157376+1,1,
124,124,,,246071024607203+1157583+1,246071024607203+1157382+0,1,
124,124,,,246073124607622+1157583+1,246073124607622+1157382+0,1,
124,124,,,246071024607204+1157595+0,246071024607204+1157392+0,1,
124,124,,,246072524607273+1157595+0,246072524607273+1157392+0,1,
124,124,,,246072524607273+1157603+0,246072524607273+1157396+0,1,
124,124,,,246072524607274+1157607+0,246072524607274+1157400+0,1,
124,124,,,246071024607204+1157611+0,246071024607204+1157402+0,1,
124,124,,,246072524607273+1157611+0,246072524607273+1157402+0,1,
124,124,,,246071024607204+1157615+0,246071024607204+1157404+0,1,
124,124,,,246072524607274+1157617+0,246072524607274+1157408+0,1,
124,124,,,246073124607622+1157617+0,246073124607622+1157408+0,1,
124,124,,,246071024607201+1157620+0,246071024607201+1157412+0,1,
124,124,,,246073124607622+1157624+0,246073124607622+1157416+0,1,
124,124,,,246071024607201+1157626+0,246071024607201+1157418+0,1,
124,124,,,246071024607202+1157626+0,246071024607202+1157418+0,1,
124,124,,,246072524607272+1157626+0,246072524607272+1157418+0,1,
124,124,,,246071024607201+1157628+0,246071024607201+1157420+0,1,
124,124,,,246071024607202+1157628+0,246071024607202+1157420+0,1,
124,124,,,246073124607623+1157628+0,246073124607623+1157420+0,1,
124,124,,,246073124607621+1157635+0,246073124607621+1157428+0,1,
124,124,,,246073124607621+1157638+0,246073124607621+1157430+0,1,
124,124,,,246072524607273+1157642+0,246072524607273+1157434+0,1,
124,124,,,246071024607204+1157650+0,246071024607204+1157438+0,1,
124,124,,,246072524607272+1157650+0,246072524607272+1157438+0,1,
124,124,,,246073124607622+1157650+0,246073124607622+1157438+0,1,
124,124,,,246071424607635+1157651+0,246071424607635+1157439+0,1,
124,124,,,246071024607202+1157652+0,246071024607202+1157440+0,1,
124,124,,,246073124607624+1157656+0,246073124607624+1157444+0,1,
124,124,,,246072524607274+1157668+0,246072524607274+1157460+0,1,
124,124,,,246071424607635+1157675+0,246071424607635+1157469+0,1,
124,124,,,246072524607274+1157676+0,246072524607274+1157470+0,1,
124,124,,,246073124607623+1157676+0,246073124607623+1157470+0,1,
124,124,,,246071024607201+1157682+0,246071124607202+1157475+0,1,
124,124,,,246071024607204+1157682+0,246071424607635+1157476+0,1,
124,124,,,246072524607274+1157682+0,246071424607635+1157476+0,1,
124,124,,,246071424607635+1157683+0,246071524607226+1163588+0,1,
124,124,,,246071424607635+1157683+0,246072924607646+1163592+0,1,
124,124,,,246071024607212+1157684+1,246071024607202+1157502+1,1,
124,124,,,246073124607632+1157684+1,246073124607622+1157502+1,1,
124,124,,,246073124607634+1157684+1,246073124607624+1157502+1,1,
124,124,,,246071624607167+1163198+0,246071624607167+1161645+0,1,
124,124,,,246072924607296+1163201+0,246071524607646+1161644+0,1,
124,124,,,246074324607436+1163221+0,246074324607436+1162275+0,1,
124,124,,,246074324607436+1163077+0,246071524607646+1158664+0,1,
124,124,,,246073624607366+1163079+0,246071524607646+1158672+0,1,
124,124,,,246075024607646+1163079+0,246071524607646+1158672+0,1,
124,124,,,246072924607296+1163092+0,246071524607366+1162054+0,1,
124,124,,,246074324607436+1163105+0,246074324607436+1162110+0,1,
124,124,,,246072324607237+1163127+0,246072324607237+1162979+0,1,
124,124,,,246073624607366+1163143+0,246073624607366+1163004+0,1,
124,124,,,246072324607237+1163145+0,246072324607237+1163006+0,1,
124,124,,,246073024607307+1163148+0,246073024607307+1163009+0,1,
124,124,,,246075124607587+1163149+0,246075124607587+1163010+0,1,
124,124,,,246075024607646+1163162+0,246071524607646+1158801+0,1,
124,124,,,246072424607241+1163165+0,246072424607241+1158804+0,1,
124,124,,,246073724607377+1163168+0,246072324607587+1158803+0,1,
124,124,,,246075124607587+1163168+0,246072324607587+1158803+0,1,
124,124,,,246073624607366+1163171+0,246071524607366+1162214+0,1,
124,124,,,246074424607447+1162465+0,246073024607587+1158766+0,1,
124,124,,,246072324607237+1162535+0,246072324607237+1158823+0,1,
124,124,,,246071624607167+1162543+0,246071624607167+1163023+0,1,
124,124,,,246073724607377+1162547+0,246073724607377+1163028+0,1,
124,124,,,246071524607366+1162308+0,246073624607366+1162924+0,1,
124,124,,,246075124607587+1162309+0,246075124607587+1162925+0,1,
124,124,,,246072424607241+1162311+0,246072424607241+1162927+0,1,
124,124,,,246074324607436+1162313+0,246074324607436+1162930+0,1,
124,124,,,246071624607167+1162362+0,246071624607167+1162072+0,1,
